Date,Close,Open,High,Low,Volume,Fluctuation
20091106,3483.02,3491.07,3506.03,3474.36,92190,0.0054
20091110,3503.78,3520.39,3532.19,3501.5,84300,0.0023
20091111,3495.67,3500.59,3514.83,3468.86,72630,-0.0023
20091112,3499.99,3506.95,3529.06,3487.68,79960,0.0012
20091113,3518.72,3489.54,3518.89,3445.36,91210,0.0054
20091117,3628.35,3644.96,3649.42,3619.99,97390,0.0007
20091118,3630.23,3633.85,3652.81,3612.79,89230,0.0005
20091119,3642.44,3638.07,3653.9,3604.61,94940,0.0034
20091120,3631.01,3630.58,3658.21,3597.31,94750,-0.0031
20091124,3548.08,3680.75,3698.13,3538.86,147570,-0.032
20091125,3629.63,3541.51,3630.3,3508.06,114600,0.023
20091126,3485.77,3635.79,3646.61,3472.95,127880,-0.0396
20091202,3597.33,3578.87,3607.56,3570.29,98050,0.0103
20091203,3590.88,3596.95,3603.12,3551.48,89980,-0.0018
20091204,3643.49,3581.63,3646.26,3530.06,134130,0.0147
20091208,3624.02,3670.81,3671.04,3590.94,82940,-0.0122
20091209,3554.48,3579.28,3603.7,3543.42,68520,-0.0192
20091210,3577.24,3579.83,3601.29,3544.9,57560,0.0064
20091211,3575.02,3589.41,3614.95,3568.51,54550,-0.0006
20091215,3583.34,3594.51,3620.32,3578.28,69190,-0.0081
20091216,3560.72,3568.28,3610.68,3550.67,56960,-0.0063
20091217,3480.15,3571.05,3582.44,3475.84,63290,-0.0226
20091218,3391.74,3450.05,3453.35,3385.68,66110,-0.0254
20091222,3305.54,3402.23,3404.75,3296.76,53940,-0.0268
20091223,3336.48,3303.73,3342.99,3296.29,48070,0.0094
20091224,3438.82,3346.76,3445.7,3339.3,64380,0.0307
20091225,3424.78,3434.33,3441.96,3410.67,46920,-0.0041
20091229,3500.74,3481.9,3501.25,3451.18,55540,0.0064
20091230,3558.86,3503.82,3561.44,3498.38,88430,0.0166
20091231,3575.68,3561.37,3579.52,3542.38,69240,0.0047
20100105,3564.04,3545.19,3577.53,3497.66,85810,0.0081
20100106,3541.73,3558.7,3588.83,3541.17,78470,-0.0063
20100107,3471.46,3543.16,3558.56,3452.77,80350,-0.0198
20100108,3480.13,3456.91,3482.08,3426.7,60790,0.0025
20100112,3534.92,3477.84,3535.41,3437.66,93740,0.0152
20100113,3421.14,3448.29,3490.11,3415.69,112460,-0.0322
20100114,3469.05,3433.47,3470.32,3411.81,83350,0.014
20100115,3482.74,3472.52,3500.07,3448.66,72540,0.0039
20100120,3394.43,3512.25,3515.45,3387.82,92500,-0.0322
20100121,3408.57,3397.04,3425.18,3364.72,70600,0.0042
20100122,3366.2,3364.45,3390.8,3293.19,88930,-0.0124
20100126,3242.8,3328.11,3341.2,3222.14,61750,-0.0256
20100127,3198.57,3243.04,3255.12,3183.36,52690,-0.0136
20100128,3206.57,3195.29,3220.31,3168.46,46990,0.0025
20100129,3204.16,3190.32,3249.45,3176.92,50260,-0.0008
20100202,3146.19,3170.78,3211.94,3143.09,50130,-0.0021
20100203,3230.72,3160.71,3231.1,3094.57,64800,0.0269
20100204,3218.8,3206.43,3242.52,3190.44,58970,-0.0037
20100205,3153.09,3147.72,3177.42,3129.92,59110,-0.0204
20100209,3169.19,3147.76,3178.95,3144.48,35950,0.0058
20100210,3214.13,3195.14,3214.46,3182.83,34220,0.0142
20100211,3220.4,3216.69,3238.35,3207.16,35790,0.002
20100212,3251.28,3232.88,3253.2,3228.74,34060,0.0096
20100223,3198.63,3225.39,3225.39,3152.93,42740,-0.0107
20100224,3244.48,3177.08,3244.82,3165.13,49990,0.0143
20100225,3292.13,3252.15,3294.14,3249.33,67590,0.0147
20100226,3281.67,3286.09,3301.15,3273.69,52110,-0.0032
20100302,3311.24,3327.1,3339.89,3299.68,57030,-0.004
20100303,3335.08,3313.02,3335.65,3293.92,60620,0.0072
20100304,3250.57,3338.67,3345.91,3244.98,69350,-0.0253
20100305,3259.76,3253.16,3276.4,3239.68,45630,0.0028
20100309,3305.86,3285.62,3322.51,3255.98,54200,0.006
20100310,3279.69,3304.04,3321.08,3267.76,46420,-0.0079
20100311,3276.7,3282.2,3303.49,3251.7,47490,-0.0009
20100312,3233.13,3277.31,3284.26,3232.12,39960,-0.0133
20100316,3203.97,3183.78,3204.29,3169.1,30850,0.0065
20100317,3273.92,3214.22,3274,3207.27,45800,0.0218
20100318,3267.55,3277.88,3295.37,3256.59,46950,-0.0019
20100319,3293.87,3270.98,3296.41,3251.14,46060,0.0081
20100323,3275.57,3305.55,3309.12,3272.92,46540,-0.0082
20100324,3276.67,3282.05,3298.54,3271.03,44550,0.0003
20100325,3229.13,3270.39,3270.39,3222.82,44980,-0.0145
20100326,3275,3226.8,3285.39,3220.59,47450,0.0142
20100330,3366.71,3361.35,3372.26,3350.31,56440,0.0024
20100331,3345.61,3369.19,3369.9,3338.74,53120,-0.0063
20100402,3407.35,3400.14,3412.2,3391.81,69070,0.0045
20100406,3405.14,3422.85,3436.29,3386.89,65190,-0.0006
20100407,3386.95,3403.09,3404.58,3369.02,54010,-0.0053
20100408,3346.74,3381.31,3381.31,3336.16,62190,-0.0119
20100409,3379.17,3348.77,3379.4,3342.47,51280,0.0097
20100413,3391.72,3350.73,3401.71,3324.05,79910,0.012
20100414,3403.71,3394.64,3404.52,3377.44,60310,0.0035
20100415,3394.57,3407.03,3412.94,3365.88,61050,-0.0027
20100416,3356.33,3388.29,3388.29,3348.78,47140,-0.0113
20100420,3173.37,3176.41,3196.65,3130.96,64140,-0.001
20100421,3236.68,3178.88,3237.54,3164.76,66930,0.02
20100422,3201.54,3222.68,3231.99,3177.73,71080,-0.0109
20100423,3190,3198.78,3224.74,3172.58,61250,-0.0036
20100427,3108.41,3163.1,3163.1,3060.85,65300,-0.02
20100428,3097.35,3080.32,3122.11,3062.09,46000,-0.0036
20100429,3060.06,3114.94,3130.7,3059.8,48260,-0.012
20100430,3067.36,3060.12,3068.13,3014.07,54480,0.0024
20100504,3019.45,3005.49,3056.08,2994.92,41250,-0.0156
20100505,3036.39,2981.78,3036.86,2943.36,59670,0.0056
20100506,2896.86,3014.91,3014.91,2895.39,58770,-0.046
20100507,2836.79,2835.88,2892.53,2817.15,61120,-0.0207
20100511,2800.82,2916.34,2922.12,2790.7,58360,-0.0201
20100512,2818.16,2781.71,2832.15,2756.42,53000,0.0062
20100513,2886.91,2818.58,2886.97,2811.66,55150,0.0244
20100514,2868.02,2865.58,2888.09,2849.24,42500,-0.0065
20100518,2771.35,2711.41,2781.84,2686.97,54510,0.0209
20100519,2762.17,2748.95,2803.7,2723.3,45580,-0.0033
20100520,2726.02,2739.22,2793.88,2721.07,42180,-0.0131
20100521,2768.79,2656.42,2769.09,2647.6,54480,0.0157
20100525,2813.94,2851.26,2855.33,2798.02,55170,-0.0207
20100526,2813.94,2814.44,2839.03,2797.63,39860,0
20100527,2859.98,2808.05,2866.86,2771.59,53450,0.0164
20100528,2850.3,2885.86,2893.69,2835.07,51540,-0.0034
20100602,2757.53,2729.33,2757.91,2700.07,39590,0.0049
20100603,2736.08,2769.1,2787.51,2735.7,39590,-0.0078
20100604,2744.39,2721.36,2748.48,2713.09,32750,0.003
20100608,2699.34,2694.11,2720.59,2672.06,35140,0.0013
20100609,2782.13,2711.64,2787.82,2687.33,60210,0.0307
20100610,2750.02,2755.94,2776.26,2746.11,42910,-0.0115
20100611,2758.87,2766.2,2782.09,2755.95,40560,0.0032
20100617,2742.73,2778.53,2784.92,2742.64,32610,-0.0059
20100618,2696.17,2739.03,2755.84,2686.61,41810,-0.017
20100622,2783.72,2772.89,2795.32,2766.44,39100,0.0011
20100623,2758.49,2768.7,2788.22,2734.05,35600,-0.0091
20100624,2757.5,2753.71,2783.51,2739.81,29220,-0.0004
20100625,2736.29,2744.12,2759.45,2715.66,30670,-0.0077
20100629,2592.02,2717.47,2724.23,2591.69,48760,-0.0459
20100630,2563.07,2572.91,2575.82,2546.84,35700,-0.0112
20100702,2534.11,2523.03,2542.12,2462.2,44910,0.0032
20100707,2580.48,2561.11,2580.61,2548.56,35720,0.0069
20100708,2575.92,2591.51,2602.23,2564.64,34060,-0.0018
20100709,2647.1,2578.55,2662.16,2557.26,58490,0.0276
20100713,2634.59,2649.66,2649.66,2618.34,43230,-0.0156
20100714,2653.61,2640.93,2684.62,2640.54,46690,0.0072
20100715,2608.52,2650.33,2680.44,2607.79,40440,-0.017
20100716,2616.13,2597,2621.33,2573.79,35060,0.0029
20100720,2741.5,2685.46,2746.24,2685.46,73130,0.022
20100721,2747.34,2744.7,2766.2,2733.72,70760,0.0021
20100722,2781.29,2738.03,2783.14,2734.07,61070,0.0124
20100723,2793.08,2787.52,2806.98,2769.44,64520,0.0042
20100727,2795.72,2803.76,2812.21,2785.37,49800,-0.0055
20100728,2863.72,2796.48,2866.4,2784.16,79990,0.0243
20100729,2877.98,2866.77,2888.6,2852,95970,0.005
20100730,2868.85,2871.48,2876.14,2844.68,62580,-0.0032
20100803,2865.97,2925.25,2929.61,2865.76,81750,-0.0176
20100804,2876.43,2858.35,2876.59,2818.25,71320,0.0036
20100805,2850.83,2874.66,2877.31,2833.67,67160,-0.0089
20100806,2897.66,2848.16,2898.53,2821.03,74920,0.0164
20100810,2832.64,2920.4,2925.3,2832.08,78440,-0.0293
20100811,2850.21,2823.15,2864.36,2823.15,54980,0.0062
20100812,2816.39,2822.79,2860.37,2810.1,59890,-0.0119
20100813,2855.55,2818.41,2856.04,2799.22,58510,0.0139
20100817,2942.29,2927.26,2949.73,2917.83,76450,0.0069
20100818,2937.36,2945.98,2962.75,2924.67,70750,-0.0017
20100819,2955.39,2940.77,2975.19,2928.01,76930,0.0061
20100820,2898.33,2943.33,2951.96,2892.64,71660,-0.0193
20100824,2911.83,2892.13,2933.12,2866.8,61090,0.0054
20100825,2843.02,2893.99,2904.66,2842.25,63610,-0.0236
20100826,2850.09,2853.11,2868.88,2836.13,48670,0.0025
20100827,2858.57,2847.45,2861.07,2833.42,40790,0.003
20100831,2903.19,2905.15,2910.06,2889.81,65770,-0.0041
20100902,2921.39,2917.74,2931.55,2903.03,70700,0.013
20100903,2920.2,2926.94,2929.55,2891.88,72640,-0.0004
20100908,2980.97,2970,2982.72,2953.84,72870,-0.0007
20100909,2926.46,2986.87,2986.87,2922.2,81400,-0.0183
20100910,2932.55,2928,2940.79,2890.03,65090,0.0021
20100914,2965.01,2971.55,2984.47,2954.51,70110,0.0009
20100915,2913.19,2965.54,2965.54,2905.63,71620,-0.0175
20100916,2857.79,2908.32,2917.85,2834.03,74070,-0.019
20100917,2861.37,2864.72,2877.08,2847.68,51940,0.0013
20100921,2857.48,2859.43,2869.38,2844.12,35750,0.0027
20100928,2880.91,2900.54,2900.54,2875.66,58660,-0.0083
20100929,2874.81,2877.27,2908.73,2866.85,56780,-0.0021
20100930,2935.57,2859.06,2935.59,2857.42,63000,0.0211
20101008,3044.23,2965.65,3055.84,2963.24,100000,0.037
20101012,3172.73,3121.64,3173.85,3106.22,127360,0.0127
20101013,3217.58,3176.89,3221.65,3165.58,144610,0.0141
20101014,3224.14,3245.13,3286.02,3215.03,179610,0.002
20101015,3327.68,3204.72,3327.68,3199.12,193410,0.0321
20101019,3375.67,3300.52,3375.87,3280,130440,0.021
20101020,3396.88,3304.22,3439.22,3301.01,166530,0.0063
20101021,3374.68,3404.72,3418.09,3344.96,123880,-0.0065
20101022,3378.66,3365.6,3408.49,3346.11,116360,0.0012
20101026,3466.08,3491.47,3499.82,3436.46,142640,-0.0043
20101027,3403.87,3451.43,3490.22,3398.09,123760,-0.0179
20101028,3397.69,3390.43,3420.89,3371.44,98350,-0.0018
20101029,3379.98,3400.26,3404.6,3351.6,100460,-0.0052
20101102,3463.13,3484.23,3522.18,3449.72,154910,-0.0028
20101103,3420.34,3462.74,3474.71,3419.08,126360,-0.0124
20101104,3480.51,3426.46,3480.93,3419.64,116800,0.0176
20101105,3520.8,3538.99,3554.47,3498.28,137690,0.0116
20101109,3523.95,3547.44,3547.44,3498.62,122460,-0.0069
20101110,3499.11,3507.2,3508.28,3470.97,120080,-0.007
20101111,3509.97,3490.74,3557.99,3484.89,138980,0.0031
20101112,3291.83,3484.61,3497.06,3284.35,160730,-0.0621
20101116,3169.54,3311.62,3311.62,3155.47,108310,-0.0438
20101117,3103.91,3124.11,3168.93,3087.51,83260,-0.0207
20101118,3147.96,3134.94,3158.63,3097.39,65700,0.0142
20101119,3178.85,3168.16,3178.85,3076.21,83350,0.0098
20101123,3107.18,3156.48,3156.48,3061.62,77400,-0.0204
20101124,3177.04,3088.99,3177.41,3088.99,75330,0.0225
20101125,3223.48,3197.97,3227.05,3172.28,83440,0.0146
20101130,3136.99,3187.53,3205.78,3060.44,85760,-0.0166
20101202,3155.06,3185.76,3194.23,3154.32,61020,0.0061
20101203,3158.16,3161.93,3171.38,3134.42,50480,0.001
20101207,3200.34,3152.73,3214.69,3112.22,58480,0.011
20101208,3171.88,3194.89,3215.28,3166.77,59520,-0.0089
20101209,3123.37,3156,3175.05,3122.2,66150,-0.0153
20101210,3161.98,3107.38,3172.16,3101.08,57110,0.0124
20101214,3269.47,3270.2,3279.36,3254.18,84100,0.0026
20101215,3247.64,3270.78,3282.77,3242.52,72270,-0.0067
20101216,3230.66,3246.01,3258.39,3224.12,56800,-0.0052
20101217,3225.66,3229.3,3232.84,3212.58,44920,-0.0015
20101221,3249.51,3184.7,3251.55,3168.89,79850,0.0223
20101222,3215.45,3253.82,3263.45,3201.67,69940,-0.0105
20101223,3188.61,3210.67,3237.64,3183.15,61320,-0.0083
20101224,3162.95,3170.64,3187.72,3139.45,55140,-0.008
20101228,3044.93,3084.82,3095.36,3041.33,56330,-0.0177
20101229,3061.83,3049.93,3062.56,3025.22,45190,0.0056
20101230,3064.1,3063.05,3079.91,3027.9,54280,0.0007
20101231,3128.26,3069.05,3129.45,3067.11,62570,0.0209
20110104,3189.68,3155.56,3194.36,3143.6,85410,0.0196
20110105,3175.66,3170.18,3193.78,3158.87,79270,-0.0044
20110106,3159.64,3177.84,3198.05,3152.57,59680,-0.005
20110107,3166.62,3156.36,3209.9,3141.12,84090,0.0022
20110111,3124.92,3096.25,3131.29,3084.51,56990,0.0054
20110112,3142.34,3135.18,3153.43,3099.41,58500,0.0056
20110113,3141.28,3153.99,3157.04,3127.16,51940,-0.0003
20110114,3091.86,3129.67,3129.67,3083.51,53350,-0.0157
20110119,3044.85,2978.46,3045.61,2967.24,56570,0.0226
20110120,2944.71,3037.86,3037.86,2944.5,61050,-0.0329
20110121,2983.46,2935.23,3030.26,2935.14,73100,0.0132
20110125,2938.65,2949.65,2960.59,2919.16,48980,-0.0053
20110126,2978.43,2939.77,2982.32,2939.36,43380,0.0135
20110127,3026.47,2953.59,3037.16,2935.27,82590,0.0161
20110128,3036.74,3020.12,3047.27,3011.38,63010,0.0034
20110209,3040.95,3055.4,3087.55,3031.75,60390,-0.0118
20110210,3104.16,3034.08,3105.32,3024.35,66600,0.0208
20110211,3120.96,3100.27,3133.5,3092.58,75980,0.0054
20110215,3217.67,3223.22,3259.64,3215.62,109550,-0.0005
20110216,3248.53,3211.14,3248.85,3195.47,91330,0.0096
20110217,3245.91,3255.63,3265.26,3218.91,88970,-0.0008
20110218,3211.88,3240.05,3242.37,3203.12,75380,-0.0105
20110223,3174.74,3152.44,3182.18,3145.99,71330,0.0035
20110224,3190.93,3170.24,3195.69,3157.97,66490,0.0051
20110225,3197.62,3190.87,3213.79,3159.85,61620,0.0021
20110302,3243.3,3237.12,3257.42,3202.83,80910,-0.0036
20110303,3221.72,3248.16,3271.64,3221.04,101220,-0.0067
20110304,3270.67,3223.51,3273.66,3217.48,80010,0.0152
20110308,3337.46,3335.71,3342.71,3311.72,84880,0.0009
20110309,3338.86,3344.1,3355.49,3322.7,78030,0.0004
20110310,3280.26,3330.44,3330.44,3279.33,78210,-0.0176
20110311,3247.38,3263.08,3290.7,3240.18,67210,-0.01
20110315,3203.96,3250.59,3250.59,3147.96,96030,-0.0181
20110316,3248.2,3204.92,3250.88,3202.93,78860,0.0138
20110317,3197.1,3216.29,3240.38,3185.08,85690,-0.0157
20110318,3215.68,3228.91,3239.96,3205.14,61340,0.0058
20110322,3222.96,3217.8,3227.8,3175.93,57250,0.0049
20110323,3264.93,3222.32,3267,3216.65,72080,0.013
20110324,3251.36,3269.57,3273.37,3250.02,61300,-0.0042
20110325,3294.48,3256.18,3304.26,3254.68,86900,0.0133
20110329,3257.98,3288.56,3309.2,3256.34,105280,-0.0099
20110330,3256.08,3256.72,3274.98,3233.11,78340,-0.0006
20110331,3223.29,3257.16,3264.96,3210.17,64500,-0.0101
20110406,3311.07,3269.19,3315.3,3268.76,105820,0.0117
20110407,3324.42,3313.47,3330.8,3302.82,84680,0.004
20110408,3353.36,3321.54,3353.89,3314.09,73930,0.0087
20110412,3326.77,3324.75,3350.16,3307.48,101940,-0.002
20110413,3372.03,3311.32,3372.03,3296.51,87040,0.0136
20110414,3353.56,3374.32,3378.7,3347.49,88970,-0.0055
20110415,3358.94,3345.13,3378.11,3323.56,78520,0.0016
20110419,3295.81,3334.91,3334.91,3290.74,85110,-0.0189
20110420,3295.76,3300.42,3311.72,3281.83,72340,0
20110421,3317.37,3312.27,3330.24,3301.94,73240,0.0066
20110422,3299.94,3317.08,3325.46,3291.64,67170,-0.0053
20110426,3230.96,3242.53,3257.8,3216.21,59100,-0.0057
20110427,3209.5,3242.62,3256.41,3189.04,62440,-0.0066
20110428,3161.78,3224.41,3237.19,3160.41,65050,-0.0149
20110429,3192.72,3161.16,3193.6,3147.14,53680,0.0098
20110503,3211.13,3192.84,3212.05,3164.93,55000,0.0058
20110504,3129.03,3192.84,3193.45,3120.96,66720,-0.0256
20110505,3126.12,3115,3136.9,3105.85,52570,-0.0009
20110506,3121.4,3093.81,3141.68,3083.91,55350,-0.0015
20110510,3153.22,3135.15,3153.3,3121.75,40930,0.0075
20110511,3145.09,3153.65,3164.65,3127.49,47690,-0.0026
20110512,3101.6,3123.16,3142.4,3101.14,48800,-0.0138
20110513,3128.09,3105.3,3128.44,3080.19,46900,0.0085
20110517,3116.03,3097.07,3136.23,3076.95,51200,0.005
20110518,3139.38,3109.29,3145.7,3106.55,39640,0.0075
20110519,3120.64,3148.35,3154.93,3118.62,43110,-0.006
20110520,3121.6,3120.58,3133.43,3113.27,38470,0.0003
20110524,3026.22,3013.72,3029.75,2999.89,41610,0.0011
20110525,2990.34,3020.32,3030.99,2988.09,39290,-0.0119
20110526,2978.38,3011.47,3021.2,2977.6,37000,-0.004
20110527,2963.31,2980.72,2996.61,2962.07,42770,-0.0051
20110602,2955.7,2970.63,2984.49,2923.02,52620,-0.0161
20110603,2986.35,2951.58,2993.89,2951.2,39080,0.0104
20110607,3004.26,2977.68,3006.57,2974.36,36850,0.006
20110608,3008.65,3003.58,3012.81,2965.92,42910,0.0015
20110609,2951.89,3000.4,3004.06,2951.89,47500,-0.0189
20110610,2961.93,2947.93,2964.08,2925.87,42200,0.0034
20110614,2993.56,2947.66,3000.53,2943.53,55980,0.0146
20110615,2963.12,2984.96,2999.15,2963.11,44390,-0.0102
20110616,2917.58,2939.68,2946.82,2915.4,41140,-0.0154
20110617,2892.16,2916.41,2934.06,2891.01,41180,-0.0087
20110621,2909.07,2883.35,2909.57,2877.05,42040,0.0119
20110622,2908.58,2913.67,2921.03,2894.18,37320,-0.0002
20110623,2957.63,2899.01,2966.54,2888.68,45940,0.0169
20110624,3027.47,2946.61,3047.94,2944.05,85460,0.0236
20110628,3041.73,3040.18,3046.8,3014,55770,0.0017
20110629,3000.17,3039.05,3043.82,2999.95,53480,-0.0137
20110630,3044.09,3003.23,3058.62,3003.23,62500,0.0146
20110706,3113.71,3116.12,3116.12,3084.83,61560,-0.0028
20110707,3101.68,3123.29,3140.1,3101.1,71810,-0.0039
20110708,3109.18,3105.49,3124.39,3093.37,51280,0.0024
20110712,3056.91,3089.14,3090.1,3054.8,57110,-0.0181
20110713,3106.25,3060.42,3108.5,3060.42,54110,0.0161
20110714,3115.74,3112.59,3126.15,3092.47,60320,0.0031
20110715,3128.89,3105.5,3130.78,3097.34,61550,0.0042
20110719,3095.12,3108.47,3109.92,3088.38,53390,-0.0088
20110720,3091.57,3113.7,3119.54,3071.85,44120,-0.0011
20110721,3059.14,3092.27,3099.28,3058.26,44090,-0.0105
20110722,3067.99,3066.19,3083.19,3059.6,37260,0.0029
20110726,2977.77,2965.72,2980.86,2957.61,43520,0.0032
20110727,3000.05,2961.58,3002.69,2951.52,48390,0.0075
20110728,2981,2973.64,2984.38,2956.71,48140,-0.0063
20110729,2972.08,2981.02,2995.97,2948.08,46300,-0.003
20110802,2956.38,2958.85,2958.85,2919.01,38980,-0.0072
20110803,2954.87,2930.19,2969.13,2927.1,38670,-0.0005
20110804,2960.31,2962.91,2983.01,2951.84,32990,0.0018
20110805,2897.42,2881.74,2916.41,2868.16,49320,-0.0212
20110809,2798.19,2720.95,2812.77,2697.06,69840,0.0015
20110810,2824.12,2845.35,2858.55,2820.12,58660,0.0093
20110811,2866.92,2779.72,2867.31,2777.76,59000,0.0152
20110812,2875.36,2881.55,2894.22,2868.87,57200,0.0029
20110816,2897.58,2920.83,2932.14,2888.33,50960,-0.007
20110817,2886.01,2893.85,2910.84,2881.63,39180,-0.004
20110818,2834.25,2887.1,2890,2832.27,40770,-0.0179
20110819,2807.66,2789.35,2814.1,2782.56,43260,-0.0094
20110823,2821,2788.7,2821,2777.29,32620,0.0156
20110824,2810.02,2834.58,2845.47,2804.82,35300,-0.0039
20110825,2903.84,2818.7,2904.44,2815.91,72220,0.0334
20110826,2901.22,2889.38,2907.4,2876.83,45600,-0.0009
20110830,2841.74,2875.14,2901.73,2838.33,43140,-0.0039
20110831,2846.78,2843.99,2855.3,2823.77,32110,0.0018
20110902,2803.85,2828.84,2836.62,2790.77,29320,-0.0108
20110907,2779.09,2738.79,2779.2,2730.05,33270,0.0205
20110908,2756.11,2788.83,2789.11,2755.8,26840,-0.0083
20110909,2751.09,2770.15,2796.35,2739.62,27070,-0.0018
20110913,2720.28,2712.44,2726.18,2698.66,26710,-0.0112
20110914,2733.11,2729.26,2736.91,2677.13,30430,0.0047
20110915,2729.05,2734.55,2754.19,2728.91,31170,-0.0015
20110916,2733.99,2744.22,2755.89,2728.99,27560,0.0018
20110920,2689.84,2675.04,2702.28,2664.1,25600,0.0039
20110921,2771.01,2691.7,2778.35,2677.35,56190,0.0302
20110922,2685.69,2745.15,2754.92,2684.94,47100,-0.0308
20110923,2669.48,2644.29,2681.23,2631.43,42590,-0.006
20110927,2637.88,2634.93,2652.56,2613.42,35020,0.0103
20110928,2610.59,2654.83,2660.1,2602.63,34170,-0.0103
20110929,2588.18,2593.56,2615.14,2577.29,37090,-0.0086
20110930,2581.35,2595.58,2607.57,2572.19,32050,-0.0026
20111011,2551.99,2625.16,2635.69,2526.65,45030,-0.002
20111012,2644.76,2537.4,2647.01,2523.34,65950,0.0364
20111013,2662.6,2636.86,2672.91,2629.41,60430,0.0067
20111014,2653.78,2655.36,2665.44,2629.88,38340,-0.0033
20111018,2592.21,2646.84,2651.73,2589.2,39370,-0.028
20111019,2583.08,2599.92,2617.41,2580.66,31120,-0.0035
20111020,2520.53,2566.6,2570.1,2500.49,39840,-0.0242
20111021,2507.88,2522.26,2538.12,2504.69,29840,-0.005
20111025,2625.43,2572.71,2633.97,2560.05,57970,0.0189
20111026,2651.65,2613.27,2679.66,2611.01,73100,0.01
20111027,2657.48,2658.43,2672.84,2647.3,48820,0.0022
20111028,2709.02,2694.54,2729.14,2689.38,71640,0.0194
20111102,2742.39,2658.55,2742.94,2653.72,64360,0.0166
20111103,2744.3,2752.63,2781.04,2743.2,84820,0.0007
20111104,2763.75,2770.57,2781.99,2748.98,61960,0.0071
20111108,2727.71,2745.06,2756.09,2723.69,47880,-0.0031
20111109,2751.65,2739.15,2755.81,2710.05,46880,0.0088
20111110,2699.59,2720.84,2729.57,2698.31,51170,-0.0189
20111111,2695,2705.24,2713.91,2685.1,36640,-0.0017
20111115,2744.68,2746.77,2754,2732.91,41760,-0.002
20111116,2670.12,2745.86,2746.29,2659.15,55950,-0.0272
20111117,2662.02,2671.95,2687.83,2660.65,35250,-0.003
20111118,2606.49,2643.67,2646.21,2601.18,42420,-0.0209
20111122,2609.47,2592.23,2611.15,2580.78,29070,-0.0001
20111123,2584.01,2613.29,2617.09,2578.16,28530,-0.0098
20111124,2588.91,2565.69,2604.24,2557.7,30320,0.0019
20111129,2608.57,2595.09,2609.19,2580.29,30030,0.0137
20111130,2521.52,2600.1,2601.9,2507.18,42350,-0.0334
20111202,2557.31,2570.56,2575.69,2543.53,32180,-0.0102
20111206,2516.34,2515.04,2525.67,2499.57,26300,-0.002
20111207,2528.23,2517.34,2534.53,2509.78,23260,0.0047
20111208,2525,2525.04,2549.1,2494.69,27780,-0.0013
20111209,2503.46,2506.62,2525.16,2496.97,24030,-0.0085
20111213,2421.93,2467.02,2472.66,2418.67,35720,-0.0225
20111214,2397.48,2415.94,2433.55,2392.3,25320,-0.0101
20111215,2340.79,2382.44,2384.47,2340.45,36750,-0.0236
20111216,2390.13,2339.98,2390.38,2332.14,36300,0.0211
20111220,2377.07,2376.71,2412.57,2373.86,32400,-0.0031
20111221,2339.11,2397.28,2404.78,2337.69,31210,-0.016
20111222,2341.34,2325.27,2358.47,2294.61,36680,0.001
20111223,2359.16,2337.38,2382.71,2331.96,33160,0.0076
20111228,2307.93,2295.87,2309.64,2267.11,32880,0.0013
20111229,2311.36,2297.29,2323.49,2293.87,30890,0.0015
20111230,2345.74,2318.67,2349.03,2318.67,35870,0.0149
20120104,2298.75,2361.5,2365.99,2298.3,34350,-0.02
20120105,2276.39,2290.78,2316.66,2272.15,43020,-0.0097
20120106,2290.6,2274.35,2291.89,2254.57,35200,0.0062
20120110,2447.35,2365.77,2449.95,2361.28,81160,0.0333
20120111,2435.61,2444.76,2453.15,2423.32,58710,-0.0048
20120112,2435.22,2426.82,2464.38,2423.32,47120,-0.0002
20120113,2394.33,2438.41,2445.79,2374.55,45510,-0.0168
20120118,2422.19,2464.92,2485.5,2414.53,63890,-0.0156
20120119,2468.35,2423.86,2480.21,2414.99,55620,0.0191
20120120,2504.09,2476.73,2510.34,2462.59,54530,0.0145
20120131,2464.26,2462.34,2472.84,2447.77,30700,0.0014
20120202,2486.24,2437.47,2486.24,2429.71,42070,0.0236
20120203,2506.09,2478.34,2514.64,2470.28,49950,0.008
20120207,2457.95,2489.03,2489.03,2441.7,39680,-0.0185
20120208,2528.24,2456.42,2534.16,2451,56190,0.0286
20120209,2529.23,2525.59,2546.03,2513.13,59300,0.0004
20120210,2533.62,2521.68,2560.03,2521.16,61580,0.0017
20120214,2522.11,2528.97,2533.26,2506.54,40430,-0.0039
20120215,2549.61,2515.83,2562.07,2511.29,58090,0.0109
20120216,2536.07,2544.64,2559.34,2519.04,54400,-0.0053
20120217,2537.09,2551.82,2558.34,2522.86,39000,0.0004
20120222,2597.48,2564.32,2598.86,2560.34,76380,0.0137
20120223,2606.26,2595.78,2614.54,2590.52,70380,0.0034
20120224,2648.02,2607.34,2648.02,2602.78,86000,0.016
20120228,2662.46,2652.34,2671.83,2641.46,77590,0.0022
20120229,2634.14,2655.86,2666.65,2631.78,59120,-0.0106
20120302,2679.93,2637.96,2679.93,2637.96,64120,0.0177
20120306,2621.05,2654.8,2657.96,2615.6,62450,-0.0156
20120307,2603.01,2596.48,2628.59,2594.13,56950,-0.0069
20120308,2635.79,2612.4,2645.95,2612.4,57550,0.0126
20120309,2664.3,2644.1,2664.41,2631.41,55260,0.0108
20120313,2681.07,2653.68,2681.33,2649.17,58400,0.01
20120314,2605.11,2694.47,2705.75,2595.34,108430,-0.0283
